timestamp,building_1,building_2
2016-03-09 17:00:00,227.885,295.02
2016-03-09 18:00:00,220.592,273.48400000000004
2016-03-09 19:00:00,209.999,254.273
2016-03-09 20:00:00,205.463,246.025
2016-03-09 21:00:00,171.362,244.7
2016-03-09 22:00:00,200.46400000000003,239.148
2016-03-09 23:00:00,198.745,238.901
2016-03-10 00:00:00,193.587,230.701
2016-03-10 01:00:00,192.992,231.736
2016-03-10 02:00:00,189.604,235.12
2016-03-10 03:00:00,188.365,232.827
2016-03-10 04:00:00,187.273,233.757
2016-03-10 05:00:00,187.246,231.93
2016-03-10 06:00:00,189.194,233.893
2016-03-10 07:00:00,200.39,247.701
2016-03-10 08:00:00,221.563,265.068
2016-03-10 09:00:00,245.562,297.171
2016-03-10 10:00:00,250.177,305.673
2016-03-10 11:00:00,257.066,307.296
2016-03-10 12:00:00,251.595,307.607
2016-03-10 13:00:00,254.957,301.545
2016-03-10 14:00:00,262.138,301.436
2016-03-10 15:00:00,252.05,297.962
2016-03-10 16:00:00,243.799,291.819
2016-03-10 17:00:00,236.122,280.857
2016-03-10 18:00:00,224.015,262.313
2016-03-10 19:00:00,218.527,250.678
2016-03-10 20:00:00,214.666,242.753
2016-03-10 21:00:00,213.046,241.568
2016-03-10 22:00:00,210.024,242.46400000000003
2016-03-10 23:00:00,209.923,239.58
2016-03-11 00:00:00,205.975,237.687
2016-03-11 01:00:00,202.702,237.83900000000003
2016-03-11 02:00:00,197.989,233.818
2016-03-11 03:00:00,196.051,232.332
2016-03-11 04:00:00,196.133,232.077
2016-03-11 05:00:00,195.374,231.81
2016-03-11 06:00:00,198.377,234.241
2016-03-11 07:00:00,204.126,244.752
2016-03-11 08:00:00,222.965,265.936
2016-03-11 09:00:00,253.662,298.491
2016-03-11 10:00:00,256.937,307.563
2016-03-11 11:00:00,250.453,305.389
2016-03-11 12:00:00,256.752,294.914
2016-03-11 13:00:00,253.004,290.3640000000001
2016-03-11 14:00:00,255.532,292.892
2016-03-11 15:00:00,258.55,294.514
2016-03-11 16:00:00,253.581,285.968
2016-03-11 17:00:00,232.548,270.92900000000003
2016-03-11 18:00:00,214.252,249.156
2016-03-11 19:00:00,209.323,237.697
2016-03-11 20:00:00,206.706,234.824
2016-03-11 21:00:00,202.75,234.063
2016-03-11 22:00:00,199.751,232.009
2016-03-11 23:00:00,196.281,231.456
2016-03-12 00:00:00,192.458,230.291
2016-03-12 01:00:00,191.813,226.756
2016-03-12 02:00:00,189.574,225.74400000000003
2016-03-12 03:00:00,188.243,225.104
2016-03-12 04:00:00,188.748,224.482
2016-03-12 05:00:00,188.766,223.827
2016-03-12 06:00:00,185.812,225.147
2016-03-12 07:00:00,184.249,232.004
2016-03-12 08:00:00,184.687,231.541
2016-03-12 09:00:00,190.632,230.108
2016-03-12 10:00:00,200.874,233.041
2016-03-12 11:00:00,202.346,233.508
2016-03-12 12:00:00,206.767,235.612
2016-03-12 13:00:00,210.097,236.301
2016-03-12 14:00:00,210.11900000000003,236.208
2016-03-12 15:00:00,208.763,237.42
2016-03-12 16:00:00,212.411,236.911
2016-03-12 17:00:00,208.696,237.248
2016-03-12 18:00:00,204.664,239.718
2016-03-12 19:00:00,200.726,231.025
2016-03-12 20:00:00,198.47,230.852
2016-03-12 21:00:00,198.629,229.009
2016-03-12 22:00:00,195.74400000000003,228.087
2016-03-12 23:00:00,196.623,229.487
2016-03-13 00:00:00,193.438,227.969
2016-03-13 01:00:00,192.079,226.427
2016-03-13 02:00:00,191.75,112.56
2016-03-13 03:00:00,191.42100000000002,112.56
2016-03-13 04:00:00,191.092,224.982
2016-03-13 05:00:00,190.381,226.503
2016-03-13 06:00:00,188.981,225.348
2016-03-13 07:00:00,185.39,231.61900000000003
2016-03-13 08:00:00,187.487,230.331
2016-03-13 09:00:00,189.803,231.229
2016-03-13 10:00:00,189.06,232.121
2016-03-13 11:00:00,190.558,229.522
2016-03-13 12:00:00,192.121,230.81
2016-03-13 13:00:00,199.963,230.283
2016-03-13 14:00:00,199.703,232.08
2016-03-13 15:00:00,195.407,232.269
2016-03-13 16:00:00,193.111,230.594
2016-03-13 17:00:00,190.896,230.722
2016-03-13 18:00:00,188.336,229.27
2016-03-13 19:00:00,186.329,225.152
2016-03-13 20:00:00,185.533,225.858
2016-03-13 21:00:00,187.537,224.371
2016-03-13 22:00:00,188.096,225.955
2016-03-13 23:00:00,189.972,224.246
2016-03-14 00:00:00,188.936,225.354
2016-03-14 01:00:00,187.287,224.986
2016-03-14 02:00:00,185.178,224.31
2016-03-14 03:00:00,182.638,224.604
2016-03-14 04:00:00,179.967,224.557
2016-03-14 05:00:00,177.85299999999995,224.747
2016-03-14 06:00:00,180.531,225.607
2016-03-14 07:00:00,186.053,239.654
2016-03-14 08:00:00,209.853,252.986
2016-03-14 09:00:00,232.576,284.575
2016-03-14 10:00:00,238.266,290.772
2016-03-14 11:00:00,248.63,295.103
2016-03-14 12:00:00,250.242,298.828
2016-03-14 13:00:00,260.421,293.509
2016-03-14 14:00:00,258.589,285.206
2016-03-14 15:00:00,259.491,291.453
2016-03-14 16:00:00,250.044,288.144
2016-03-14 17:00:00,241.029,280.067
2016-03-14 18:00:00,224.801,255.624
2016-03-14 19:00:00,218.427,240.682
2016-03-14 20:00:00,217.916,237.386
2016-03-14 21:00:00,218.609,234.686
2016-03-14 22:00:00,212.824,235.102
2016-03-14 23:00:00,211.026,233.576
2016-03-15 00:00:00,205.768,231.524
2016-03-15 01:00:00,202.432,233.0
2016-03-15 02:00:00,199.398,229.064
2016-03-15 03:00:00,198.961,228.489
2016-03-15 04:00:00,198.715,227.286
2016-03-15 05:00:00,197.452,225.906
2016-03-15 06:00:00,200.756,226.8
2016-03-15 07:00:00,210.208,237.021
2016-03-15 08:00:00,231.545,258.886
2016-03-15 09:00:00,253.39,294.176
2016-03-15 10:00:00,259.937,299.768
2016-03-15 11:00:00,260.022,303.407
2016-03-15 12:00:00,263.8,304.223
2016-03-15 13:00:00,265.285,293.411
2016-03-15 14:00:00,263.873,288.731
2016-03-15 15:00:00,263.88,287.133
2016-03-15 16:00:00,258.41900000000004,283.693
2016-03-15 17:00:00,233.894,272.772
2016-03-15 18:00:00,224.551,251.213
2016-03-15 19:00:00,212.975,236.698
2016-03-15 20:00:00,208.187,235.521
2016-03-15 21:00:00,210.691,234.995
2016-03-15 22:00:00,210.763,237.019
2016-03-15 23:00:00,205.58900000000003,238.724
2016-03-16 00:00:00,199.181,237.47
2016-03-16 01:00:00,200.272,238.453
2016-03-16 02:00:00,193.446,231.685
2016-03-16 03:00:00,190.24400000000003,229.512
2016-03-16 04:00:00,191.333,230.873
2016-03-16 05:00:00,194.427,231.909
2016-03-16 06:00:00,197.241,230.496
2016-03-16 07:00:00,206.768,242.154
2016-03-16 08:00:00,231.961,262.947
2016-03-16 09:00:00,255.66,290.808
2016-03-16 10:00:00,261.334,298.968
2016-03-16 11:00:00,267.865,301.317
2016-03-16 12:00:00,260.904,307.231
2016-03-16 13:00:00,268.238,300.785
2016-03-16 14:00:00,267.219,297.836
2016-03-16 15:00:00,265.548,298.758
2016-03-16 16:00:00,262.468,293.454
2016-03-16 17:00:00,249.5,279.535
2016-03-16 18:00:00,238.78,259.16200000000003
2016-03-16 19:00:00,228.932,246.098
2016-03-16 20:00:00,224.333,239.198
2016-03-16 21:00:00,221.527,239.871
2016-03-16 22:00:00,219.834,239.897
2016-03-16 23:00:00,209.784,237.741
2016-03-17 00:00:00,204.68,236.573
2016-03-17 01:00:00,205.865,234.61900000000003
2016-03-17 02:00:00,199.863,231.72
2016-03-17 03:00:00,198.554,231.348
2016-03-17 04:00:00,195.393,229.499
2016-03-17 05:00:00,195.241,229.491
2016-03-17 06:00:00,197.566,229.902
2016-03-17 07:00:00,207.21400000000003,244.326
2016-03-17 08:00:00,225.198,262.043
2016-03-17 09:00:00,251.027,289.937
2016-03-17 10:00:00,257.572,304.051
2016-03-17 11:00:00,262.636,306.692
2016-03-17 12:00:00,266.415,309.822
2016-03-17 13:00:00,263.258,300.089
2016-03-17 14:00:00,265.961,300.002
2016-03-17 15:00:00,261.922,298.435
2016-03-17 16:00:00,259.98900000000003,292.967
2016-03-17 17:00:00,242.181,280.259
2016-03-17 18:00:00,226.001,261.552
2016-03-17 19:00:00,214.923,245.613
2016-03-17 20:00:00,210.07,239.387
2016-03-17 21:00:00,206.725,238.951
2016-03-17 22:00:00,207.318,237.364
2016-03-17 23:00:00,205.31,238.242
2016-03-18 00:00:00,201.591,235.349
2016-03-18 01:00:00,198.058,235.003
2016-03-18 02:00:00,194.074,233.775
2016-03-18 03:00:00,192.611,232.743
2016-03-18 04:00:00,193.079,232.894
2016-03-18 05:00:00,193.283,233.796
2016-03-18 06:00:00,195.216,235.857
2016-03-18 07:00:00,199.255,242.51
2016-03-18 08:00:00,201.64,254.021
2016-03-18 09:00:00,209.08,273.627
2016-03-18 10:00:00,210.584,276.631
2016-03-18 11:00:00,212.49,288.938
2016-03-18 12:00:00,211.282,288.687
2016-03-18 13:00:00,208.725,270.921
2016-03-18 14:00:00,206.307,270.097
2016-03-18 15:00:00,205.057,268.842
2016-03-18 16:00:00,205.091,268.22900000000004
2016-03-18 17:00:00,206.497,262.273
2016-03-18 18:00:00,203.22,247.293
2016-03-18 19:00:00,196.718,236.776
2016-03-18 20:00:00,196.954,234.405
2016-03-18 21:00:00,198.578,235.37
2016-03-18 22:00:00,197.463,236.021
2016-03-18 23:00:00,197.357,234.655
2016-03-19 00:00:00,195.685,233.821
2016-03-19 01:00:00,196.433,233.941
2016-03-19 02:00:00,193.388,233.05
2016-03-19 03:00:00,194.151,232.221
2016-03-19 04:00:00,191.918,230.651
2016-03-19 05:00:00,193.405,231.282
2016-03-19 06:00:00,190.875,231.61
2016-03-19 07:00:00,194.38,236.82
2016-03-19 08:00:00,194.679,236.742
2016-03-19 09:00:00,203.351,237.265
2016-03-19 10:00:00,206.754,238.688
2016-03-19 11:00:00,206.752,238.052
2016-03-19 12:00:00,204.901,242.154
2016-03-19 13:00:00,202.469,241.057
2016-03-19 14:00:00,199.981,244.42
2016-03-19 15:00:00,201.111,242.757
2016-03-19 16:00:00,200.264,242.538
2016-03-19 17:00:00,198.705,239.947
2016-03-19 18:00:00,194.514,242.105
2016-03-19 19:00:00,195.443,232.364
2016-03-19 20:00:00,194.423,231.402
2016-03-19 21:00:00,196.83900000000003,232.813
2016-03-19 22:00:00,196.664,233.362
2016-03-19 23:00:00,196.83,233.045
2016-03-20 00:00:00,195.546,234.114
2016-03-20 01:00:00,192.685,234.793
2016-03-20 02:00:00,191.928,235.662
2016-03-20 03:00:00,192.009,233.557
2016-03-20 04:00:00,192.163,233.95
2016-03-20 05:00:00,193.942,233.122
2016-03-20 06:00:00,191.856,232.197
2016-03-20 07:00:00,193.607,240.357
2016-03-20 08:00:00,194.68400000000003,237.898
2016-03-20 09:00:00,198.555,238.17
2016-03-20 10:00:00,200.421,237.673
2016-03-20 11:00:00,200.249,237.894
2016-03-20 12:00:00,201.49400000000003,238.154
2016-03-20 13:00:00,200.27,238.999
2016-03-20 14:00:00,199.579,240.317
2016-03-20 15:00:00,198.036,243.27
2016-03-20 16:00:00,196.817,243.871
2016-03-20 17:00:00,193.134,247.843
2016-03-20 18:00:00,193.531,241.278
2016-03-20 19:00:00,190.683,232.428
2016-03-20 20:00:00,191.883,234.551
2016-03-20 21:00:00,191.212,232.444
2016-03-20 22:00:00,191.831,232.349
2016-03-20 23:00:00,190.664,233.283
2016-03-21 00:00:00,192.484,234.155
2016-03-21 01:00:00,189.263,234.235
2016-03-21 02:00:00,189.815,233.358
2016-03-21 03:00:00,189.864,232.262
2016-03-21 04:00:00,188.787,233.862
2016-03-21 05:00:00,189.827,232.35
2016-03-21 06:00:00,190.723,233.767
2016-03-21 07:00:00,198.845,247.457
2016-03-21 08:00:00,220.388,263.487
2016-03-21 09:00:00,248.779,299.362
2016-03-21 10:00:00,260.142,306.798
2016-03-21 11:00:00,261.795,311.242
2016-03-21 12:00:00,260.284,313.448
2016-03-21 13:00:00,260.60900000000004,300.958
2016-03-21 14:00:00,256.379,302.665
2016-03-21 15:00:00,257.202,303.583
2016-03-21 16:00:00,254.506,295.594
2016-03-21 17:00:00,241.787,277.414
2016-03-21 18:00:00,232.606,258.334
2016-03-21 19:00:00,221.208,243.027
2016-03-21 20:00:00,212.981,240.847
2016-03-21 21:00:00,214.8,239.724
2016-03-21 22:00:00,212.424,240.132
2016-03-21 23:00:00,207.155,237.336
2016-03-22 00:00:00,202.32,237.943
2016-03-22 01:00:00,200.189,237.456
2016-03-22 02:00:00,194.927,235.151
2016-03-22 03:00:00,196.416,231.789
2016-03-22 04:00:00,196.931,232.479
2016-03-22 05:00:00,199.425,230.47
2016-03-22 06:00:00,202.043,233.108
2016-03-22 07:00:00,210.403,248.209
2016-03-22 08:00:00,225.898,268.753
2016-03-22 09:00:00,243.948,292.562
2016-03-22 10:00:00,250.573,303.043
2016-03-22 11:00:00,257.452,308.438
2016-03-22 12:00:00,260.814,310.457
2016-03-22 13:00:00,262.985,299.2270000000001
2016-03-22 14:00:00,264.284,302.436
2016-03-22 15:00:00,265.661,300.206
2016-03-22 16:00:00,250.632,293.355
2016-03-22 17:00:00,234.316,282.089
2016-03-22 18:00:00,226.169,262.888
2016-03-22 19:00:00,211.228,249.586
2016-03-22 20:00:00,209.227,244.27
2016-03-22 21:00:00,212.039,242.692
2016-03-22 22:00:00,210.893,243.198
2016-03-22 23:00:00,206.86900000000003,241.246
2016-03-23 00:00:00,200.457,240.378
2016-03-23 01:00:00,200.628,239.893
2016-03-23 02:00:00,195.025,236.993
2016-03-23 03:00:00,193.875,236.754
2016-03-23 04:00:00,193.134,236.263
2016-03-23 05:00:00,192.157,237.206
2016-03-23 06:00:00,193.531,239.638
2016-03-23 07:00:00,201.732,250.712
2016-03-23 08:00:00,230.061,269.341
2016-03-23 09:00:00,255.335,300.536
2016-03-23 10:00:00,261.928,309.241
2016-03-23 11:00:00,262.725,317.4190000000001
2016-03-23 12:00:00,269.95,318.422
2016-03-23 13:00:00,260.362,310.425
2016-03-23 14:00:00,262.187,306.464
2016-03-23 15:00:00,255.368,299.4770000000001
2016-03-23 16:00:00,243.521,292.26
2016-03-23 17:00:00,234.176,285.295
2016-03-23 18:00:00,225.085,269.317
2016-03-23 19:00:00,212.634,251.522
2016-03-23 20:00:00,211.013,246.032
2016-03-23 21:00:00,213.947,239.263
2016-03-23 22:00:00,209.68,239.326
2016-03-23 23:00:00,204.497,237.854
2016-03-24 00:00:00,202.482,236.962
2016-03-24 01:00:00,199.574,237.865
2016-03-24 02:00:00,198.282,235.617
2016-03-24 03:00:00,195.132,233.41
2016-03-24 04:00:00,193.318,233.739
2016-03-24 05:00:00,196.12,234.911
2016-03-24 06:00:00,201.157,233.871
2016-03-24 07:00:00,208.88,251.889
2016-03-24 08:00:00,229.608,272.659
2016-03-24 09:00:00,257.957,302.562
2016-03-24 10:00:00,260.823,322.363
2016-03-24 11:00:00,268.492,323.376
2016-03-24 12:00:00,273.97,317.038
2016-03-24 13:00:00,264.933,308.502
2016-03-24 14:00:00,269.737,309.587
2016-03-24 15:00:00,263.776,305.466
2016-03-24 16:00:00,265.678,293.762
2016-03-24 17:00:00,249.989,287.46
2016-03-24 18:00:00,228.647,266.942
2016-03-24 19:00:00,219.63,249.504
2016-03-24 20:00:00,213.713,246.787
2016-03-24 21:00:00,215.127,245.334
2016-03-24 22:00:00,212.165,243.769
2016-03-24 23:00:00,207.299,245.382
2016-03-25 00:00:00,203.056,243.133
2016-03-25 01:00:00,204.442,243.962
2016-03-25 02:00:00,200.375,239.797
2016-03-25 03:00:00,199.255,238.647
2016-03-25 04:00:00,196.578,238.444
2016-03-25 05:00:00,198.43,239.587
2016-03-25 06:00:00,200.248,241.792
2016-03-25 07:00:00,204.601,250.817
2016-03-25 08:00:00,231.523,273.98900000000003
2016-03-25 09:00:00,256.14,299.898
2016-03-25 10:00:00,264.309,316.272
2016-03-25 11:00:00,269.775,316.568
2016-03-25 12:00:00,269.837,312.072
2016-03-25 13:00:00,273.105,306.309
2016-03-25 14:00:00,264.516,310.737
2016-03-25 15:00:00,252.783,306.129
2016-03-25 16:00:00,243.021,293.33
2016-03-25 17:00:00,234.897,279.07
2016-03-25 18:00:00,222.606,255.529
2016-03-25 19:00:00,214.726,244.526
2016-03-25 20:00:00,212.766,242.34
2016-03-25 21:00:00,211.981,243.159
2016-03-25 22:00:00,209.282,240.502
2016-03-25 23:00:00,207.381,240.051
2016-03-26 00:00:00,201.953,238.386
2016-03-26 01:00:00,199.217,238.947
2016-03-26 02:00:00,197.003,236.634
2016-03-26 03:00:00,196.596,235.762
2016-03-26 04:00:00,196.282,235.09
2016-03-26 05:00:00,194.587,235.356
2016-03-26 06:00:00,196.093,233.55900000000003
2016-03-26 07:00:00,196.364,242.729
2016-03-26 08:00:00,200.182,241.0
2016-03-26 09:00:00,206.081,242.787
2016-03-26 10:00:00,213.672,244.426
2016-03-26 11:00:00,212.439,246.792
2016-03-26 12:00:00,216.562,245.174
2016-03-26 13:00:00,217.091,241.767
2016-03-26 14:00:00,216.203,241.989
2016-03-26 15:00:00,213.36900000000003,240.80900000000003
2016-03-26 16:00:00,209.212,239.523
2016-03-26 17:00:00,207.232,239.518
2016-03-26 18:00:00,197.049,238.13
2016-03-26 19:00:00,194.669,235.565
2016-03-26 20:00:00,195.027,232.271
2016-03-26 21:00:00,194.242,233.505
2016-03-26 22:00:00,195.99,235.548
2016-03-26 23:00:00,196.525,234.381
2016-03-27 00:00:00,195.205,236.033
2016-03-27 01:00:00,194.802,235.294
2016-03-27 02:00:00,192.843,234.64
2016-03-27 03:00:00,196.426,236.068
2016-03-27 04:00:00,195.877,234.503
2016-03-27 05:00:00,196.535,234.229
2016-03-27 06:00:00,198.512,235.195
2016-03-27 07:00:00,199.187,239.231
2016-03-27 08:00:00,199.322,239.923
2016-03-27 09:00:00,200.568,240.33
2016-03-27 10:00:00,202.58,241.24
2016-03-27 11:00:00,203.054,239.421
2016-03-27 12:00:00,203.616,239.655
2016-03-27 13:00:00,206.898,240.024
2016-03-27 14:00:00,204.848,241.911
2016-03-27 15:00:00,200.437,238.89
2016-03-27 16:00:00,197.54,238.31
2016-03-27 17:00:00,198.654,237.927
2016-03-27 18:00:00,196.405,239.411
2016-03-27 19:00:00,198.188,233.165
2016-03-27 20:00:00,196.681,234.195
2016-03-27 21:00:00,199.609,235.05
2016-03-27 22:00:00,199.747,235.549
2016-03-27 23:00:00,198.264,235.167
2016-03-28 00:00:00,195.773,235.286
2016-03-28 01:00:00,195.877,234.349
2016-03-28 02:00:00,196.133,234.168
2016-03-28 03:00:00,197.035,234.425
2016-03-28 04:00:00,196.594,232.84
2016-03-28 05:00:00,194.603,231.361
2016-03-28 06:00:00,196.867,235.975
2016-03-28 07:00:00,205.29,250.282
2016-03-28 08:00:00,228.326,267.658
2016-03-28 09:00:00,255.315,295.286
2016-03-28 10:00:00,256.645,305.773
2016-03-28 11:00:00,261.575,316.767
2016-03-28 12:00:00,272.85200000000003,311.1040000000001
2016-03-28 13:00:00,270.597,305.754
2016-03-28 14:00:00,272.125,298.598
2016-03-28 15:00:00,266.587,297.28
2016-03-28 16:00:00,262.632,294.897
2016-03-28 17:00:00,250.402,280.773
2016-03-28 18:00:00,239.894,261.488
2016-03-28 19:00:00,228.178,248.164
2016-03-28 20:00:00,224.715,242.46400000000003
2016-03-28 21:00:00,227.807,239.259
2016-03-28 22:00:00,225.445,239.728
2016-03-28 23:00:00,218.806,238.032
2016-03-29 00:00:00,211.394,236.255
2016-03-29 01:00:00,208.485,236.595
2016-03-29 02:00:00,203.724,233.404
2016-03-29 03:00:00,199.846,232.609
2016-03-29 04:00:00,200.397,231.439
2016-03-29 05:00:00,198.675,232.315
2016-03-29 06:00:00,203.597,235.417
2016-03-29 07:00:00,212.781,245.692
2016-03-29 08:00:00,234.126,272.319
2016-03-29 09:00:00,260.92900000000003,297.0490000000001
2016-03-29 10:00:00,266.684,312.297
2016-03-29 11:00:00,272.163,321.182
2016-03-29 12:00:00,270.798,316.831
2016-03-29 13:00:00,269.163,305.981
2016-03-29 14:00:00,267.188,302.837
2016-03-29 15:00:00,269.409,305.353
2016-03-29 16:00:00,259.725,297.166
2016-03-29 17:00:00,246.801,287.101
2016-03-29 18:00:00,233.122,263.581
2016-03-29 19:00:00,223.416,247.647
2016-03-29 20:00:00,221.328,244.52
2016-03-29 21:00:00,219.685,241.702
2016-03-29 22:00:00,219.29,237.915
2016-03-29 23:00:00,212.116,240.069
2016-03-30 00:00:00,196.723,236.795
2016-03-30 01:00:00,192.196,238.676
2016-03-30 02:00:00,187.18400000000003,232.948
2016-03-30 03:00:00,185.235,231.733
2016-03-30 04:00:00,184.851,232.234
2016-03-30 05:00:00,186.576,231.778
2016-03-30 06:00:00,187.133,233.398
2016-03-30 07:00:00,197.032,245.643
2016-03-30 08:00:00,220.756,267.068
2016-03-30 09:00:00,253.168,290.661
2016-03-30 10:00:00,264.129,309.378
2016-03-30 11:00:00,257.298,310.777
2016-03-30 12:00:00,259.435,314.501
2016-03-30 13:00:00,254.066,304.572
2016-03-30 14:00:00,252.477,303.82
2016-03-30 15:00:00,254.103,305.363
2016-03-30 16:00:00,248.305,296.367
2016-03-30 17:00:00,240.074,285.3590000000001
2016-03-30 18:00:00,228.606,264.64
2016-03-30 19:00:00,208.888,248.278
2016-03-30 20:00:00,206.068,244.047
2016-03-30 21:00:00,210.338,239.644
2016-03-30 22:00:00,207.368,237.233
2016-03-30 23:00:00,204.938,238.0
2016-03-31 00:00:00,193.529,236.017
2016-03-31 01:00:00,193.574,238.419
2016-03-31 02:00:00,191.696,233.354
2016-03-31 03:00:00,192.176,233.197
2016-03-31 04:00:00,191.877,231.062
2016-03-31 05:00:00,192.267,231.368
2016-03-31 06:00:00,194.824,232.702
2016-03-31 07:00:00,204.625,246.521
2016-03-31 08:00:00,225.571,276.198
2016-03-31 09:00:00,246.145,299.433
2016-03-31 10:00:00,255.193,316.059
2016-03-31 11:00:00,264.21,318.517
2016-03-31 12:00:00,265.012,309.868
2016-03-31 13:00:00,260.327,310.736
2016-03-31 14:00:00,256.685,307.486
2016-03-31 15:00:00,256.333,299.741
2016-03-31 16:00:00,247.542,291.323
2016-03-31 17:00:00,234.463,279.284
2016-03-31 18:00:00,224.11,263.981
2016-03-31 19:00:00,214.083,249.928
2016-03-31 20:00:00,212.19,241.764
2016-03-31 21:00:00,214.332,241.334
2016-03-31 22:00:00,214.249,239.977
2016-03-31 23:00:00,211.071,241.902
2016-04-01 00:00:00,204.072,238.517
2016-04-01 01:00:00,202.28,235.723
2016-04-01 02:00:00,200.888,231.653
2016-04-01 03:00:00,200.254,230.544
2016-04-01 04:00:00,199.226,230.798
2016-04-01 05:00:00,198.189,228.201
2016-04-01 06:00:00,199.562,233.691
2016-04-01 07:00:00,208.025,248.378
2016-04-01 08:00:00,227.86,270.699
2016-04-01 09:00:00,256.307,285.666
2016-04-01 10:00:00,261.347,299.139
2016-04-01 11:00:00,256.46,303.816
2016-04-01 12:00:00,259.615,300.668
2016-04-01 13:00:00,263.628,301.844
2016-04-01 14:00:00,262.132,299.9190000000001
2016-04-01 15:00:00,244.808,302.492
2016-04-01 16:00:00,240.914,292.426
2016-04-01 17:00:00,231.108,274.858
2016-04-01 18:00:00,218.983,255.824
2016-04-01 19:00:00,213.324,239.627
2016-04-01 20:00:00,206.351,237.711
2016-04-01 21:00:00,209.669,237.185
2016-04-01 22:00:00,204.165,236.448
2016-04-01 23:00:00,205.635,237.526
2016-04-02 00:00:00,198.672,236.021
2016-04-02 01:00:00,198.432,236.342
2016-04-02 02:00:00,197.895,230.577
2016-04-02 03:00:00,196.17,229.155
2016-04-02 04:00:00,197.211,229.331
2016-04-02 05:00:00,196.131,229.345
2016-04-02 06:00:00,195.162,228.509
2016-04-02 07:00:00,196.23,233.542
2016-04-02 08:00:00,197.135,234.172
2016-04-02 09:00:00,203.313,235.758
2016-04-02 10:00:00,211.472,237.595
2016-04-02 11:00:00,216.677,237.208
2016-04-02 12:00:00,216.645,238.51
2016-04-02 13:00:00,215.911,243.538
2016-04-02 14:00:00,214.924,246.158
2016-04-02 15:00:00,213.342,244.178
2016-04-02 16:00:00,211.99,244.264
2016-04-02 17:00:00,211.541,241.187
2016-04-02 18:00:00,207.557,238.52
2016-04-02 19:00:00,202.799,234.3
2016-04-02 20:00:00,200.027,235.765
2016-04-02 21:00:00,202.586,235.365
2016-04-02 22:00:00,202.529,236.176
2016-04-02 23:00:00,201.379,236.085
2016-04-03 00:00:00,202.289,235.064
2016-04-03 01:00:00,202.299,234.678
2016-04-03 02:00:00,202.261,235.257
2016-04-03 03:00:00,199.824,234.095
2016-04-03 04:00:00,199.215,232.633
2016-04-03 05:00:00,199.528,229.998
2016-04-03 06:00:00,199.403,229.575
2016-04-03 07:00:00,203.783,234.187
2016-04-03 08:00:00,202.341,236.255
2016-04-03 09:00:00,205.406,234.327
2016-04-03 10:00:00,208.141,236.527
2016-04-03 11:00:00,210.036,234.138
2016-04-03 12:00:00,215.204,231.532
2016-04-03 13:00:00,213.988,229.611
2016-04-03 14:00:00,215.05900000000003,232.83
2016-04-03 15:00:00,216.771,234.134
2016-04-03 16:00:00,212.169,232.321
2016-04-03 17:00:00,211.649,231.496
2016-04-03 18:00:00,209.436,232.979
2016-04-03 19:00:00,206.793,229.371
2016-04-03 20:00:00,201.999,229.933
2016-04-03 21:00:00,204.382,230.45
2016-04-03 22:00:00,202.61,230.725
2016-04-03 23:00:00,201.592,232.274
2016-04-04 00:00:00,202.482,231.151
2016-04-04 01:00:00,201.976,231.181
2016-04-04 02:00:00,198.936,227.495
2016-04-04 03:00:00,199.436,227.085
2016-04-04 04:00:00,198.009,225.86
2016-04-04 05:00:00,198.288,227.101
2016-04-04 06:00:00,200.833,229.661
2016-04-04 07:00:00,209.713,243.517
2016-04-04 08:00:00,227.855,265.905
2016-04-04 09:00:00,258.117,287.1140000000001
2016-04-04 10:00:00,258.996,307.519
2016-04-04 11:00:00,259.532,312.244
2016-04-04 12:00:00,263.003,314.392
2016-04-04 13:00:00,258.219,305.849
2016-04-04 14:00:00,260.062,304.289
2016-04-04 15:00:00,257.074,301.97
2016-04-04 16:00:00,254.127,299.356
2016-04-04 17:00:00,238.528,289.267
2016-04-04 18:00:00,227.772,263.47700000000003
2016-04-04 19:00:00,218.507,248.346
2016-04-04 20:00:00,216.817,245.546
2016-04-04 21:00:00,219.321,244.723
2016-04-04 22:00:00,214.712,242.493
2016-04-04 23:00:00,210.252,247.661
2016-04-05 00:00:00,204.748,244.177
2016-04-05 01:00:00,202.053,242.955
2016-04-05 02:00:00,198.873,237.566
2016-04-05 03:00:00,198.485,235.721
2016-04-05 04:00:00,198.726,235.735
2016-04-05 05:00:00,197.8,235.106
2016-04-05 06:00:00,198.584,236.944
2016-04-05 07:00:00,210.916,252.868
2016-04-05 08:00:00,227.264,276.54400000000004
2016-04-05 09:00:00,263.372,296.816
2016-04-05 10:00:00,266.991,306.954
2016-04-05 11:00:00,269.78700000000003,306.842
2016-04-05 12:00:00,271.643,308.059
2016-04-05 13:00:00,268.319,313.427
2016-04-05 14:00:00,275.524,310.501
2016-04-05 15:00:00,263.076,308.744
2016-04-05 16:00:00,265.017,300.353
2016-04-05 17:00:00,243.542,287.356
2016-04-05 18:00:00,223.291,268.112
2016-04-05 19:00:00,212.225,253.669
2016-04-05 20:00:00,212.829,247.947
2016-04-05 21:00:00,214.516,244.916
2016-04-05 22:00:00,212.706,243.885
2016-04-05 23:00:00,205.493,241.326
2016-04-06 00:00:00,198.765,240.41
2016-04-06 01:00:00,196.641,238.26
